"","Province_State","Week","MMWRyear","MMWRweek","MMWRday","Population_Estimate","Doses_yf","Total_Additional_Doses_yf","People_At_Least_One_Dose_yf","People_Fully_Vaccinated_yf","Doses_yf_Daily","Total_Additional_Doses_yf_Daily","People_At_Least_One_Dose_yf_Daily","People_Fully_Vaccinated_yf_Daily","Doses_yf_Daily_Percent","Total_Additional_Doses_yf_Daily_Percent","People_At_Least_One_Dose_yf_Daily_Percent","People_Fully_Vaccinated_yf_Daily_Percent"
"1402","West South Central",2023-02-19,2022,34,1,42198606,70548571,10279856,30147696,25010206,57623,11560,14911,10674,0,0,0,0
"1403","West South Central",2023-02-26,2022,35,1,42198606,70599563,10290543,30161171,25017802,50992,10687,13475,7596,0,0,0,0
"1404","West South Central",2023-03-05,2022,36,1,42198606,70599563,10290543,30161171,25017802,0,0,0,0,0,0,0,0
"1405","Mountain",2020-12-13,2020,25,1,25004426,8121,0,0,0,8121,0,0,0,0,0,0,0
"1406","Mountain",2020-12-20,2020,26,1,25004426,147739,0,0,0,139618,0,0,0,1,0,0,0
"1407","Mountain",2020-12-27,2020,27,1,25004426,287923,0,0,0,140184,0,0,0,1,0,0,0
"1408","Mountain",2021-01-03,2020,27,1,25277400,491902,0,0,0,203979,0,0,0,1,0,0,0
"1409","Mountain",2021-01-10,2020,28,1,25277400,909507,0,0,0,417605,0,0,0,2,0,0,0
"1410","Mountain",2021-01-17,2020,29,1,25277400,1376747,0,0,0,467240,0,0,0,2,0,0,0
"1411","Mountain",2021-01-24,2020,30,1,25277400,2013671,0,0,0,636924,0,0,0,3,0,0,0
"1412","Mountain",2021-01-31,2020,31,1,25277400,2718271,0,0,0,704600,0,0,0,3,0,0,0
"1413","Mountain",2021-02-07,2020,32,1,25277400,3589057,0,0,0,870786,0,0,0,3,0,0,0
"1414","Mountain",2021-02-14,2020,33,1,25277400,4828595,0,3360544,0,1239538,0,3360544,0,5,0,13,0
"1415","Mountain",2021-02-21,2020,34,1,25277400,5730412,0,3806786,0,901817,0,446242,0,4,0,2,0
"1416","Mountain",2021-02-28,2020,35,1,25277400,6824985,0,4361477,2244170,1094573,0,554691,2244170,4,0,2,9
"1417","Mountain",2021-03-07,2020,36,1,25277400,8099235,0,5108101,2805529,1274250,0,746624,561359,5,0,3,2
"1418","Mountain",2021-03-14,2020,37,1,25277400,9275907,0,5812201,3305055,1176672,0,704100,499526,5,0,3,2
"1419","Mountain",2021-03-21,2020,38,1,25277400,10645852,0,6691360,3828860,1369945,0,879159,523805,5,0,3,2
"1420","Mountain",2021-03-28,2020,39,1,25277400,12076580,0,7569545,4395450,1430728,0,878185,566590,6,0,3,2
"1421","Mountain",2021-04-04,2020,40,1,25277400,13571923,0,8453805,5103695,1495343,0,884260,708245,6,0,3,3
"1422","Mountain",2021-04-11,2020,41,1,25277400,15116152,0,9348023,5881371,1544229,0,894218,777676,6,0,4,3
"1423","Mountain",2021-04-18,2020,42,1,25277400,16518777,0,9974441,6655513,1402625,0,626418,774142,6,0,2,3
"1424","Mountain",2021-04-25,2020,43,1,25277400,17665489,0,10416935,7334683,1146712,0,442494,679170,5,0,2,3
"1425","Mountain",2021-05-02,2020,44,1,25277400,18656062,0,10763209,7994362,990573,0,346274,659679,4,0,1,3
"1426","Mountain",2021-05-09,2020,45,1,25277400,19586925,0,11077150,8659842,930863,0,313941,665480,4,0,1,3
"1427","Mountain",2021-05-16,2020,46,1,25277400,20372822,0,11440023,9089637,785897,0,362873,429795,3,0,1,2
"1428","Mountain",2021-05-23,2020,47,1,25277400,21110241,0,11820888,9479812,737419,0,380865,390175,3,0,2,2
"1429","Mountain",2021-05-30,2020,48,1,25277400,21474595,0,12026529,9695723,364354,0,205641,215911,1,0,1,1
"1430","Mountain",2021-06-06,2020,49,1,25277400,22012254,0,12233984,10003456,537659,0,207455,307733,2,0,1,1
"1431","Mountain",2021-06-13,2020,50,1,25277400,22627229,0,12471071,10404498,614975,0,237087,401042,2,0,1,2
"1432","Mountain",2021-06-20,2020,51,1,25277400,23007913,0,12641005,10629653,380684,0,169934,225155,2,0,1,1
"1433","Mountain",2021-06-27,2020,52,1,25277400,23727101,0,12905617,11102271,719188,0,264612,472618,3,0,1,2
"1434","Mountain",2021-07-04,2021,1,1,25277400,23980630,0,13031172,11238553,253529,0,125555,136282,1,0,0,1
"1435","Mountain",2021-07-11,2021,2,1,25277400,24246636,0,13189355,11542540,266006,0,158183,303987,1,0,1,1
"1436","Mountain",2021-07-18,2021,3,1,25277400,24485983,0,13324618,11652956,239347,0,135263,110416,1,0,1,0
"1437","Mountain",2021-07-25,2021,4,1,25277400,24764425,0,13499575,11761297,278442,0,174957,108341,1,0,1,0
"1438","Mountain",2021-08-01,2021,5,1,25277400,25084872,0,13704336,11880762,320447,0,204761,119465,1,0,1,0
"1439","Mountain",2021-08-08,2021,6,1,25277400,25434158,0,13925196,12015616,349286,0,220860,134854,1,0,1,1
"1440","Mountain",2021-08-15,2021,7,1,25277400,25804927,0,14135152,12166309,370769,0,209956,150693,1,0,1,1
"1441","Mountain",2021-08-22,2021,8,1,25277400,26217748,0,14341441,12342506,412821,0,206289,176197,2,0,1,1
"1442","Mountain",2021-08-29,2021,9,1,25277400,26856102,0,14542075,12568753,638354,0,200634,226247,3,0,1,1
"1443","Mountain",2021-09-05,2021,10,1,25277400,27187754,0,14688549,12718446,331652,0,146474,149693,1,0,1,1
"1444","Mountain",2021-09-12,2021,11,1,25277400,27545379,0,14846570,12881779,357625,0,158021,163333,1,0,1,1
"1445","Mountain",2021-09-19,2021,12,1,25277400,27879687,0,14983636,13042615,334308,0,137066,160836,1,0,1,1
"1446","Mountain",2021-09-26,2021,13,1,25277400,28235136,0,15100000,13170275,355449,0,116364,127660,1,0,0,1
"1447","Mountain",2021-10-03,2021,14,1,25277400,28739067,0,15232510,13308735,503931,0,132510,138460,2,0,1,1
"1448","Mountain",2021-10-10,2021,15,1,25277400,29180863,0,15333528,13422416,441796,0,101018,113681,2,0,0,0
"1449","Mountain",2021-10-17,2021,16,1,25277400,29559506,977373,15452279,13540979,378643,977373,118751,118563,1,4,0,0
"1450","Mountain",2021-10-24,2021,17,1,25277400,30061367,1310615,15548174,13635622,501861,333242,95895,94643,2,1,0,0
"1451","Mountain",2021-10-31,2021,18,1,25277400,30668976,1749348,15660963,13736692,607609,438733,112789,101070,2,2,0,0
"1452","Mountain",2021-11-07,2021,19,1,25277400,31342429,2165555,15808263,13824914,673453,416207,147300,88222,3,2,1,0
"1453","Mountain",2021-11-14,2021,20,1,25277400,32223560,2648985,16081733,13923856,881131,483430,273470,98942,3,2,1,0
"1454","Mountain",2021-11-21,2021,21,1,25277400,32742403,2949553,16238942,13975535,518843,300568,157209,51679,2,1,1,0
"1455","Mountain",2021-11-28,2021,22,1,25277400,33614334,3445186,16471566,14114738,871931,495633,232624,139203,3,2,1,1
"1456","Mountain",2021-12-05,2021,23,1,25277400,34489829,3933580,16658037,14301679,875495,488394,186471,186941,3,2,1,1
"1457","Mountain",2021-12-12,2021,24,1,25277400,35322521,4399674,16836491,14473789,832692,466094,178454,172110,3,2,1,1
"1458","Mountain",2021-12-19,2021,25,1,25277400,36043359,4828116,17006955,14587998,720838,428442,170464,114209,3,2,1,0
"1459","Mountain",2021-12-26,2021,26,1,25277400,36532328,5105501,17129243,14670612,488969,277385,122288,82614,2,1,0,0
"1460","Mountain",2022-01-02,2021,27,1,25522359,36979986,5352467,17245514,14750508,447658,246966,116271,79896,2,1,0,0
"1461","Mountain",2022-01-09,2021,28,1,25522359,37550114,5672326,17392981,14849852,570128,319859,147467,99344,2,1,1,0
"1462","Mountain",2022-01-16,2021,29,1,25522359,38050428,5938762,17649335,15015853,500314,266436,256354,166001,2,1,1,1
"1463","Mountain",2022-01-23,2021,30,1,25522359,38671136,6180149,17856148,15172203,620708,241387,206813,156350,2,1,1,1
"1464","Mountain",2022-01-30,2021,31,1,25522359,39020245,6351845,17949803,15250377,349109,171696,93655,78174,1,1,0,0
"1465","Mountain",2022-02-06,2021,32,1,25522359,39414829,6541035,18044252,15373870,394584,189190,94449,123493,2,1,0,0
"1466","Mountain",2022-02-13,2021,33,1,25522359,39791256,6655008,18117016,15459109,376427,113973,72764,85239,1,0,0,0
"1467","Mountain",2022-02-20,2021,34,1,25522359,39979749,6730684,18166400,15512223,188493,75676,49384,53114,1,0,0,0
"1468","Mountain",2022-02-27,2021,35,1,25522359,40130989,6790641,18206052,15554244,151240,59957,39652,42021,1,0,0,0
"1469","Mountain",2022-03-06,2021,36,1,25522359,40273355,6841169,18239684,15589815,142366,50528,33632,35571,1,0,0,0
"1470","Mountain",2022-03-13,2021,37,1,25522359,40409851,6890736,18274908,15624886,136496,49567,35224,35071,1,0,0,0
"1471","Mountain",2022-03-20,2021,38,1,25522359,40550733,6941656,18310851,15663860,140882,50920,35943,38974,1,0,0,0
"1472","Mountain",2022-03-27,2021,39,1,25522359,40672342,6985619,18338598,15691844,121609,43963,27747,27984,0,0,0,0
"1473","Mountain",2022-04-03,2021,40,1,25522359,40911456,7033610,18370536,15722086,239114,47991,31938,30242,1,0,0,0
"1474","Mountain",2022-04-10,2021,41,1,25522359,41163398,7080168,18402907,15749382,251942,46558,32371,27296,1,0,0,0
"1475","Mountain",2022-04-17,2021,42,1,25522359,41425539,7128212,18443555,15787044,262141,48044,40648,37662,1,0,0,0
"1476","Mountain",2022-04-24,2021,43,1,25522359,41649165,7170235,18474743,15813126,223626,42023,31188,26082,1,0,0,0
"1477","Mountain",2022-05-01,2021,44,1,25522359,41852285,7204788,18507686,15841507,203120,34553,32943,28381,1,0,0,0
"1478","Mountain",2022-05-08,2021,45,1,25522359,42048167,7243019,18536144,15867570,195882,38231,28458,26063,1,0,0,0
"1479","Mountain",2022-05-15,2021,46,1,25522359,42234011,7276043,18561650,15901300,185844,33024,25506,33730,1,0,0,0
"1480","Mountain",2022-05-22,2021,47,1,25522359,42448559,7328216,18592335,15922621,214548,52173,30685,21321,1,0,0,0
"1481","Mountain",2022-05-29,2021,48,1,25522359,42599294,7362444,18613026,15938500,150735,34228,20691,15879,1,0,0,0
"1482","Mountain",2022-06-05,2021,49,1,25522359,42791572,7404347,18638886,15958382,192278,41903,25860,19882,1,0,0,0
"1483","Mountain",2022-06-12,2021,50,1,25522359,42944689,7438479,18662503,15975019,153117,34132,23617,16637,1,0,0,0
"1484","Mountain",2022-06-19,2021,51,1,25522359,43068229,7466603,18680496,15988378,123540,28124,17993,13359,0,0,0,0
"1485","Mountain",2022-06-26,2021,52,1,25522359,43178319,7555310,18727203,16002466,110090,88707,46707,14088,0,0,0,0
"1486","Mountain",2022-07-03,2022,1,1,25522359,43287071,7579232,18755411,16014537,108752,23922,28208,12071,0,0,0,0
"1487","Mountain",2022-07-10,2022,2,1,25522359,43426210,7613387,18787650,16031675,139139,34155,32239,17138,1,0,0,0
"1488","Mountain",2022-07-17,2022,3,1,25522359,43597431,7652277,18825048,16051389,171221,38890,37398,19714,1,0,0,0
"1489","Mountain",2022-07-24,2022,4,1,25522359,43735953,7683590,18853873,16068737,138522,31313,28825,17348,1,0,0,0
"1490","Mountain",2022-07-31,2022,5,1,25522359,43881558,7715579,18880683,16084992,145605,31989,26810,16255,1,0,0,0
"1491","Mountain",2022-08-07,2022,6,1,25522359,43983164,7743160,18905445,16108606,101606,27581,24762,23614,0,0,0,0
"1492","Mountain",2022-08-14,2022,7,1,25522359,44117605,7775912,18937147,16128832,134441,32752,31702,20226,1,0,0,0
"1493","Mountain",2022-08-21,2022,8,1,25522359,44211792,7798783,18959983,16144127,94187,22871,22836,15295,0,0,0,0
"1494","Mountain",2022-08-28,2022,9,1,25522359,44291558,7816560,18980620,16158136,79766,17777,20637,14009,0,0,0,0
"1495","Mountain",2022-09-04,2022,10,1,25522359,44340997,7826771,18993972,16167391,49439,10211,13352,9255,0,0,0,0
"1496","Mountain",2022-09-11,2022,11,1,25522359,44499467,7844476,19015011,16183531,158470,17705,21039,16140,1,0,0,0
"1497","Mountain",2022-09-18,2022,12,1,25522359,44754956,7871195,19045202,16205726,255489,26719,30191,22195,1,0,0,0
"1498","Mountain",2022-09-25,2022,13,1,25522359,45080622,7904323,19076985,16229978,325666,33128,31783,24252,1,0,0,0
"1499","Mountain",2022-10-02,2022,14,1,25522359,45447712,7948002,19109734,16268313,367090,43679,32749,38335,1,0,0,0
"1500","Mountain",2022-10-09,2022,15,1,25522359,45746450,7978920,19138710,16290600,298738,30918,28976,22287,1,0,0,0
"1501","Mountain",2022-10-16,2022,16,1,25522359,46178716,8024831,19178121,16321583,432266,45911,39411,30983,2,0,0,0
"1502","Mountain",2022-10-23,2022,17,1,25522359,46515753,8060619,19199759,16344667,337037,35788,21638,23084,1,0,0,0
"1503","Mountain",2022-10-30,2022,18,1,25522359,47147265,8265502,19227512,16474525,631512,204883,27753,129858,2,1,0,1
"1504","Mountain",2022-11-06,2022,19,1,25522359,47413710,8297995,19245771,16494579,266445,32493,18259,20054,1,0,0,0
"1505","Mountain",2022-11-13,2022,20,1,25522359,47701871,8334139,19273438,16515750,288161,36144,27667,21171,1,0,0,0
"1506","Mountain",2022-11-20,2022,21,1,25522359,48027170,8379157,19303477,16537810,325299,45018,30039,22060,1,0,0,0
"1507","Mountain",2022-11-27,2022,22,1,25522359,48158646,8397033,19317871,16548402,131476,17876,14394,10592,1,0,0,0
"1508","Mountain",2022-12-04,2022,23,1,25522359,48361533,8424777,19339253,16564736,202887,27744,21382,16334,1,0,0,0
"1509","Mountain",2022-12-11,2022,24,1,25522359,48528668,8467317,19358357,16585299,167135,42540,19104,20563,1,0,0,0
"1510","Mountain",2022-12-18,2022,25,1,25522359,48690812,8490614,19380175,16598618,162144,23297,21818,13319,1,0,0,0
"1511","Mountain",2022-12-25,2022,26,1,25522359,48773069,8503214,19391354,16605755,82257,12600,11179,7137,0,0,0,0
"1512","Mountain",2023-01-01,2022,27,1,25716830,48844824,8513956,19401976,16612167,71755,10742,10622,6412,0,0,0,0
"1513","Mountain",2023-01-08,2022,28,1,25716830,48943341,8528790,19415547,16620906,98517,14834,13571,8739,0,0,0,0
"1514","Mountain",2023-01-15,2022,29,1,25716830,49063857,8547448,19432724,16632380,120516,18658,17177,11474,0,0,0,0
"1515","Mountain",2023-01-22,2022,30,1,25716830,49128637,8557987,19442940,16638968,64780,10539,10216,6588,0,0,0,0
"1516","Mountain",2023-01-29,2022,31,1,25716830,49195111,8569031,19453415,16646392,66474,11044,10475,7424,0,0,0,0
"1517","Mountain",2023-02-05,2022,32,1,25716830,49255598,8579514,19464573,16654889,60487,10483,11158,8497,0,0,0,0
"1518","Mountain",2023-02-12,2022,33,1,25716830,49305217,8588828,19473270,16661403,49619,9314,8697,6514,0,0,0,0
"1519","Mountain",2023-02-19,2022,34,1,25716830,49383208,8597330,19501125,16669962,77991,8502,27855,8559,0,0,0,0
"1520","Mountain",2023-02-26,2022,35,1,25716830,49422005,8604118,19508097,16674930,38797,6788,6972,4968,0,0,0,0
"1521","Mountain",2023-03-05,2022,36,1,25716830,49422005,8604118,19508097,16674930,0,0,0,0,0,0,0,0
"1522","Pacific",2020-12-13,2020,25,1,53656955,4628,0,0,0,4628,0,0,0,0,0,0,0
"1523","Pacific",2020-12-20,2020,26,1,53656955,298971,0,0,0,294343,0,0,0,1,0,0,0
"1524","Pacific",2020-12-27,2020,27,1,53656955,528041,0,0,0,229070,0,0,0,0,0,0,0
"1525","Pacific",2021-01-03,2020,27,1,53324626,839478,0,0,0,311437,0,0,0,1,0,0,0
"1526","Pacific",2021-01-10,2020,28,1,53324626,1539277,0,0,0,699799,0,0,0,1,0,0,0
"1527","Pacific",2021-01-17,2020,29,1,53324626,2626407,0,0,0,1087130,0,0,0,2,0,0,0
"1528","Pacific",2021-01-24,2020,30,1,53324626,4098584,0,0,0,1472177,0,0,0,3,0,0,0
"1529","Pacific",2021-01-31,2020,31,1,53324626,5539443,0,0,0,1440859,0,0,0,3,0,0,0
"1530","Pacific",2021-02-07,2020,32,1,53324626,7386891,0,0,0,1847448,0,0,0,3,0,0,0
"1531","Pacific",2021-02-14,2020,33,1,53324626,9612028,0,7020265,0,2225137,0,7020265,0,4,0,13,0
"1532","Pacific",2021-02-21,2020,34,1,53324626,11461436,0,7939185,0,1849408,0,918920,0,3,0,2,0
"1533","Pacific",2021-02-28,2020,35,1,53324626,13873944,0,9274833,4499737,2412508,0,1335648,4499737,5,0,3,8
"1534","Pacific",2021-03-07,2020,36,1,53324626,15963503,0,10608602,5272506,2089559,0,1333769,772769,4,0,3,1
"1535","Pacific",2021-03-14,2020,37,1,53324626,19133368,0,12657440,6595809,3169865,0,2048838,1323303,6,0,4,2
"1536","Pacific",2021-03-21,2020,38,1,53324626,22522993,0,14913234,7897779,3389625,0,2255794,1301970,6,0,4,2
"1537","Pacific",2021-03-28,2020,39,1,53324626,25820265,0,16940786,9272441,3297272,0,2027552,1374662,6,0,4,3
"1538","Pacific",2021-04-04,2020,40,1,53324626,29458955,0,19286720,10902135,3638690,0,2345934,1629694,7,0,4,3
"1539","Pacific",2021-04-11,2020,41,1,53324626,33752376,0,21870876,13033502,4293421,0,2584156,2131367,8,0,5,4
"1540","Pacific",2021-04-18,2020,42,1,53324626,37465575,0,23922586,14716845,3713199,0,2051710,1683343,7,0,4,3
"1541","Pacific",2021-04-25,2020,43,1,53324626,40876849,0,25622882,16446477,3411274,0,1700296,1729632,6,0,3,3
"1542","Pacific",2021-05-02,2020,44,1,53324626,43805981,0,26874347,18191145,2929132,0,1251465,1744668,5,0,2,3
"1543","Pacific",2021-05-09,2020,45,1,53324626,46542102,0,27845390,20065788,2736121,0,971043,1874643,5,0,2,4
"1544","Pacific",2021-05-16,2020,46,1,53324626,49369045,0,29030251,21783098,2826943,0,1184861,1717310,5,0,2,3
"1545","Pacific",2021-05-23,2020,47,1,53324626,51498505,0,29998258,23024013,2129460,0,968007,1240915,4,0,2,2
"1546","Pacific",2021-05-30,2020,48,1,53324626,52916531,0,30669233,23829484,1418026,0,670975,805471,3,0,1,2
"1547","Pacific",2021-06-06,2020,49,1,53324626,54452374,0,31249441,24834948,1535843,0,580208,1005464,3,0,1,2
"1548","Pacific",2021-06-13,2020,50,1,53324626,56160922,0,31879187,25983592,1708548,0,629746,1148644,3,0,1,2
"1549","Pacific",2021-06-20,2020,51,1,53324626,57207489,0,32360552,26598027,1046567,0,481365,614435,2,0,1,1
"1550","Pacific",2021-06-27,2020,52,1,53324626,58423792,0,32881824,27307157,1216303,0,521272,709130,2,0,1,1
"1551","Pacific",2021-07-04,2021,1,1,53324626,59163863,0,33236929,27690681,740071,0,355105,383524,1,0,1,1
"1552","Pacific",2021-07-11,2021,2,1,53324626,59833482,0,33576990,28044740,669619,0,340061,354059,1,0,1,1
"1553","Pacific",2021-07-18,2021,3,1,53324626,60467153,0,33917268,28359463,633671,0,340278,314723,1,0,1,1
"1554","Pacific",2021-07-25,2021,4,1,53324626,61184510,0,34356489,28665695,717357,0,439221,306232,1,0,1,1
"1555","Pacific",2021-08-01,2021,5,1,53324626,61965353,0,34837958,28990496,780843,0,481469,324801,1,0,1,1
"1556","Pacific",2021-08-08,2021,6,1,53324626,62736678,0,35322350,29301622,771325,0,484392,311126,1,0,1,1
"1557","Pacific",2021-08-15,2021,7,1,53324626,63571500,0,35803401,29635335,834822,0,481051,333713,2,0,1,1
"1558","Pacific",2021-08-22,2021,8,1,53324626,64484549,0,36273204,30013111,913049,0,469803,377776,2,0,1,1
"1559","Pacific",2021-08-29,2021,9,1,53324626,65427148,0,36737100,30417477,942599,0,463896,404366,2,0,1,1
"1560","Pacific",2021-09-05,2021,10,1,53324626,66189451,0,37029146,30766154,762303,0,292046,348677,1,0,1,1
"1561","Pacific",2021-09-12,2021,11,1,53324626,66870562,0,37334461,31113756,681111,0,305315,347602,1,0,1,1
"1562","Pacific",2021-09-19,2021,12,1,53324626,67677604,0,37672218,31517988,807042,0,337757,404232,2,0,1,1
"1563","Pacific",2021-09-26,2021,13,1,53324626,68325841,0,37900804,31752863,648237,0,228586,234875,1,0,0,0
"1564","Pacific",2021-10-03,2021,14,1,53324626,69437754,0,38210333,32077132,1111913,0,309529,324269,2,0,1,1
"1565","Pacific",2021-10-10,2021,15,1,53324626,70405330,0,38479390,32343469,967576,0,269057,266337,2,0,1,0
"1566","Pacific",2021-10-17,2021,16,1,53324626,71363717,2054772,38793098,32619575,958387,2054772,313708,276106,2,4,1,1
"1567","Pacific",2021-10-24,2021,17,1,53324626,72633585,2797102,39095627,32865446,1269868,742330,302529,245871,2,1,1,0
"1568","Pacific",2021-10-31,2021,18,1,53324626,74149939,3787128,39409031,33104273,1516354,990026,313404,238827,3,2,1,0
